sym_nr,pis,ko,psl,konf,lew,bs,inni
8630,39.104,27.683,10.333,9.926,9.995,2.326,0.633
8631,37.147,30.348,9.784,10.645,9.667,1.96,0.449
8632,39.017,26.196,10.01,10.906,9.37,3.442,1.059
8633,37.813,30.077,8.614,10.94,9.185,2.56,0.81
8634,39.59,29.409,9.867,10.588,7.274,1.806,1.467
8635,38.57,29.022,10.147,8.767,10.389,2.501,0.602
8636,36.856,28.463,9.057,11.146,10.239,3.141,1.098
8637,36.522,28.959,12.03,9.768,9.435,2.765,0.519
8638,41.982,26.911,10.316,10.226,8.421,1.518,0.627
8639,38.667,31.544,7.583,9.801,9.066,2.26,1.08
8640,36.983,31.07,8.728,9.785,10.654,2.534,0.246
8641,39.141,27.916,10.112,9.604,9.285,3.098,0.844
8642,38.5,29.603,9.659,9.281,10.582,2.122,0.252
8643,38.362,29.573,10.499,8.111,10.015,2.678,0.762
8644,37.725,29.696,9.656,9.569,9.867,2.521,0.967
8645,38.078,29.3,10.41,11.148,8.546,2.174,0.344
8646,37.465,29.772,9.206,11.367,9.855,1.843,0.492
8647,38.414,28.589,9.18,11.673,9.701,1.968,0.475
8648,37.057,29.24,9.875,11.242,9.974,1.747,0.865
8649,40.068,27.785,8.893,10.577,9.819,1.852,1.006
8650,39.998,27.536,10.321,10.467,9.651,1.509,0.516
8651,37.182,29.181,9.58,10.184,10.288,2.776,0.809
8652,40.099,27.445,9.9,9.761,9.783,2.273,0.738
8653,38.317,28.303,10.633,10.088,9.385,2.269,1.005
8654,36.648,30.212,9.449,9.957,11.088,2.024,0.62
8655,35.605,27.683,11.482,12.285,9.306,2.682,0.956
8656,38.504,27.441,9.344,11.235,9.895,2.698,0.882
8657,37.816,28.903,9.064,12.096,9.237,1.957,0.927
8658,36.099,32.961,8.951,9.119,11.398,0.966,0.506
8659,37.581,28.714,10.72,9.024,10.57,2.832,0.558
8660,39.49,28.614,8.703,11.085,9.528,1.823,0.755
8661,37.991,29.861,9.242,8.635,11.588,2.486,0.197
8662,38.466,30.296,8.026,10.794,9.376,2.434,0.608
8663,37.035,27.846,11.653,9.281,11.571,1.944,0.67
8664,38.116,28.423,11.314,9.952,9.391,2.108,0.696
8665,39.168,26.797,8.387,12.16,9.34,3.294,0.853
8666,40.235,27.588,8.755,10.699,9.963,1.986,0.774
8667,37.575,30.486,8.789,9.848,10.255,2.145,0.901
8668,39.845,27.677,7.818,10.686,10.833,2.212,0.929
8669,38.22,29.924,10.401,10.488,7.978,2.446,0.544
8670,35.468,30.226,9.947,10.726,9.784,2.511,1.337
8671,38.928,29.625,8.47,11.191,9.483,1.867,0.435
8672,38.45,29.673,10.28,10.769,8.26,1.976,0.592
8673,37.958,27.758,9.585,10.975,10.187,2.557,0.98
8674,36.416,29.401,9.601,12.62,8.976,2.191,0.796
8675,36.445,28.358,9.807,10.715,11.427,2.86,0.388
8676,39.48,28.955,9.332,10.071,9.387,1.813,0.963
8677,38.834,28.833,8.866,10.935,9.996,1.276,1.26
8678,36.661,32.115,8.431,10.443,9.083,2.503,0.763
8679,37.888,31.868,8.382,9.075,8.562,3.079,1.146
8680,37.335,29.958,9.598,11.595,9.556,1.348,0.611
8681,35.949,30.47,8.478,11.469,9.783,2.712,1.14
8682,35.777,30.222,9.956,10.25,10.147,2.583,1.064
8683,35.435,27.862,12.126,10.971,10.092,2.428,1.087
8684,36.815,31.583,8.996,10.281,8.846,2.337,1.143
8685,40.281,30.354,9.066,9.047,7.413,2.53,1.31
8686,39.047,29.497,10.04,9.387,9.341,2.058,0.631
8687,36.866,31.583,9.839,9.575,9.434,2.024,0.679
8688,39.793,30.253,9.451,10.174,8.647,0.952,0.731
8689,36.309,29.254,10.964,10.203,10.79,1.746,0.733
8690,37.622,30.507,9.774,8.896,10.113,2.282,0.807
8691,40.158,25.78,10.269,10.491,9.946,2.265,1.091
8692,38.654,28.562,9.433,10.291,10.232,2.33,0.497
8693,37.196,30.046,9.183,9.19,10.594,3.318,0.472
8694,36.954,29.647,9.924,10.058,10.156,2.803,0.459
8695,37.928,28.666,11.249,9.681,9.802,2.119,0.556
8696,36.341,29.797,10.428,10.425,10.613,1.569,0.827
8697,37.575,29.262,10.49,9.928,9.314,2.129,1.303
8698,40.484,26.521,10.735,9.575,10.101,1.935,0.649
8699,38.333,30.511,9.825,9.967,8.381,2.376,0.607
8700,35.447,30.665,9.82,12.328,8.989,2.26,0.492
8701,36.045,30.705,11.446,10.078,8.52,2.129,1.076
8702,36.887,29.714,10.223,11.337,8.696,2.331,0.812
8703,36.743,27.922,9.813,9.945,12.552,2.108,0.916
8704,38.04,30.779,8.926,9.616,9.787,2.254,0.599
8705,35.258,29.094,10.542,11.228,10.227,2.41,1.242
8706,35.932,31.094,9.366,11.981,8.649,1.991,0.987
8707,39.438,26.994,9.999,10.654,9.314,2.662,0.94
8708,37.984,27.491,9.68,11.58,9.203,2.731,1.332
8709,37.851,28.612,10.802,10.384,8.788,2.415,1.149
8710,38.594,29.239,8.329,10.732,10.073,2.518,0.516
8711,36.825,29.968,8.425,11.182,10.07,2.936,0.594
8712,37.181,31.174,9.473,11.138,8.634,1.826,0.575
8713,37.917,26.608,10.102,11.79,10.49,2.264,0.829
8714,38.616,29.481,9.852,10.476,9.056,1.762,0.758
8715,37.567,31.604,8.344,10.501,9.446,1.898,0.64
8716,39.6,28.489,9.813,10.434,8.901,1.888,0.875
8717,38.232,28.204,9.95,11.394,8.462,2.806,0.953
8718,38.049,30.698,8.358,10.566,9.261,2.422,0.647
8719,39.659,30.255,8.393,8.476,11.13,1.974,0.113
8720,35.694,29.838,9.963,11.436,9.909,2.096,1.065
8721,38.747,28.213,9.761,10.49,10.027,2.101,0.662
8722,37.804,30.078,11.053,9.25,9.466,2.332,0.016
8723,37.196,30.828,10.505,8.868,9.093,2.256,1.255
8724,39.35,28.607,9.52,9.692,9.424,2.166,1.241
8725,37.206,30.195,11.009,9.315,10.202,1.718,0.356
8726,37.572,27.892,9.715,10.759,10.0,3.386,0.676
8727,37.585,28.794,9.613,12.076,9.767,1.427,0.739
8728,38.281,28.741,11.32,9.87,8.974,2.223,0.59
8729,38.812,30.427,8.304,10.469,9.019,2.356,0.612
8730,37.844,28.24,9.767,10.805,10.303,2.262,0.779
8731,38.997,27.819,10.979,11.243,7.978,2.277,0.708
8732,38.078,30.226,10.667,9.582,8.399,2.703,0.345
8733,36.917,29.967,11.805,10.53,9.035,1.226,0.52
8734,37.869,29.301,8.319,9.996,11.243,2.412,0.86
8735,36.976,29.278,11.956,8.349,10.306,2.262,0.873
8736,38.598,28.649,8.701,11.344,10.025,1.97,0.713
8737,36.754,28.503,10.444,12.397,9.855,1.817,0.23
8738,37.052,29.794,8.573,11.937,10.232,2.0,0.412
8739,38.042,30.362,9.031,9.815,10.116,1.422,1.212
8740,37.406,29.692,10.398,10.066,9.93,1.914,0.593
8741,37.297,30.435,9.354,10.91,9.494,2.238,0.271
8742,37.342,29.94,9.797,8.658,10.547,2.797,0.919
8743,38.113,31.239,8.926,9.442,9.478,2.034,0.766
8744,34.858,31.161,9.623,11.316,9.833,2.563,0.647
8745,36.84,29.936,9.526,9.85,10.68,2.201,0.968
8746,40.945,26.773,9.987,10.686,9.293,1.657,0.659
8747,38.082,27.855,9.479,11.564,11.208,1.585,0.226
8748,37.074,32.252,7.728,10.024,9.234,2.982,0.705
8749,38.018,27.634,9.732,11.029,10.422,2.466,0.699
8750,36.945,28.604,9.381,12.294,9.243,2.889,0.643
8751,38.691,27.908,9.396,10.793,10.071,2.264,0.878
8752,38.255,28.043,8.566,10.383,10.898,2.844,1.011
8753,37.892,29.819,10.027,11.005,8.791,1.903,0.563
8754,39.542,28.367,10.881,9.298,9.456,1.886,0.569
8755,38.232,30.294,9.001,11.811,8.222,1.693,0.747
8756,37.4,29.937,9.08,11.298,10.005,1.812,0.467
8757,38.048,30.771,8.933,10.929,8.514,1.945,0.861
8758,39.645,31.078,8.462,11.109,8.144,1.478,0.083
8759,39.331,29.256,9.154,10.143,8.613,2.899,0.605
8760,38.439,27.57,10.573,11.99,10.397,0.943,0.086
8761,38.757,29.905,9.802,9.222,9.679,2.234,0.4
8762,40.158,28.986,9.246,10.171,8.404,2.33,0.706
8763,38.459,29.239,9.892,10.08,9.354,2.295,0.682
8764,36.535,28.386,9.35,12.012,10.377,2.55,0.79
8765,35.648,31.105,9.736,11.341,8.884,2.683,0.604
8766,37.693,29.224,8.368,10.232,10.646,2.93,0.906
8767,38.56,29.42,9.209,9.937,10.555,2.11,0.21
8768,39.213,29.284,9.533,9.548,8.655,2.384,1.384
8769,38.943,28.389,9.244,11.32,9.02,2.309,0.776
8770,38.027,29.295,10.486,10.867,8.644,2.216,0.465
8771,37.636,27.602,11.157,10.075,10.332,2.052,1.147
8772,37.913,28.662,9.701,11.815,9.912,1.499,0.498
8773,37.95,29.861,9.487,10.344,9.563,2.189,0.606
8774,35.055,28.064,10.306,11.665,11.483,2.733,0.693
8775,37.294,28.895,9.822,10.671,9.55,3.337,0.431
8776,36.508,29.276,9.566,10.874,11.06,2.083,0.633
8777,39.222,28.007,10.657,9.907,9.637,1.865,0.704
8778,38.692,26.713,9.641,10.992,10.069,2.906,0.988
8779,37.005,30.695,9.23,12.146,8.29,2.072,0.561
8780,36.211,29.261,11.359,10.284,9.902,2.763,0.22
8781,36.265,30.344,9.723,10.73,9.826,2.384,0.729
8782,39.308,28.575,9.961,10.347,9.533,1.528,0.747
8783,38.594,27.816,10.827,10.499,9.384,2.03,0.85
8784,38.664,29.045,9.505,9.921,9.806,1.896,1.162
8785,38.219,29.396,10.606,9.025,9.548,2.519,0.687
8786,37.692,29.551,10.164,11.318,9.283,1.789,0.203
8787,38.258,28.503,9.0,9.351,11.462,2.877,0.549
8788,39.55,31.034,8.462,8.768,8.088,2.924,1.173
8789,38.018,30.253,9.433,9.588,10.096,2.125,0.487
8790,36.941,29.984,9.847,10.76,8.712,3.003,0.754
8791,37.395,28.917,9.095,11.095,10.281,2.595,0.623
8792,41.45,27.215,8.645,9.743,10.438,1.811,0.697
8793,38.847,28.27,10.088,9.928,9.389,2.556,0.921
8794,37.961,31.079,10.81,9.159,8.749,1.388,0.853
8795,36.805,29.679,10.462,11.125,8.477,2.948,0.505
8796,35.923,31.414,8.649,10.149,10.669,2.456,0.74
8797,37.603,27.94,8.894,11.831,10.036,2.58,1.115
8798,38.798,31.447,7.872,8.858,9.613,2.468,0.943
8799,34.672,29.421,10.675,11.664,10.891,1.865,0.812
8800,38.679,29.293,9.878,8.675,9.851,2.929,0.695
8801,37.927,29.272,9.159,10.037,11.009,1.864,0.733
8802,39.555,27.149,10.114,10.151,10.171,1.794,1.066
8803,38.525,26.993,10.329,12.043,9.147,2.26,0.703
8804,39.829,29.312,9.995,10.01,8.228,1.993,0.633
8805,37.022,29.588,9.766,11.156,10.008,1.983,0.475
8806,35.512,29.025,9.803,11.017,10.629,3.291,0.723
8807,37.864,28.496,8.894,10.203,10.83,2.841,0.873
8808,39.52,29.622,10.076,9.58,8.627,2.417,0.157
8809,37.38,29.196,10.59,10.107,9.469,2.845,0.413
8810,37.985,28.861,9.068,11.992,9.076,2.349,0.669
8811,37.946,27.724,9.187,12.526,8.758,2.728,1.131
8812,37.154,28.837,11.013,10.223,8.708,2.763,1.303
8813,38.952,27.693,9.706,10.467,9.345,2.694,1.144
8814,38.777,29.19,11.117,10.322,9.17,1.166,0.257
8815,37.767,31.538,9.848,9.114,9.115,1.942,0.677
8816,36.461,29.903,9.786,10.572,10.023,2.675,0.58
8817,36.011,28.952,11.414,11.449,9.775,1.979,0.421
8818,40.585,27.434,9.844,10.992,8.598,2.115,0.432
8819,37.948,30.382,8.216,9.735,10.546,2.282,0.89
8820,39.075,29.629,8.906,10.277,9.528,2.06,0.525
8821,37.327,27.468,9.891,12.705,10.246,2.172,0.19
8822,36.16,31.873,10.594,8.779,8.516,3.03,1.048
8823,39.593,28.23,10.82,8.179,9.641,2.809,0.728
8824,38.297,30.002,8.585,9.858,9.863,2.618,0.778
8825,39.136,29.031,9.755,10.063,9.243,2.208,0.564
8826,38.575,30.251,8.551,10.419,8.703,2.451,1.05
8827,37.595,29.934,9.006,9.806,10.487,2.292,0.88
8828,36.002,29.243,10.774,9.512,10.269,3.315,0.885
8829,35.909,31.953,11.148,9.177,8.88,2.1,0.833
8830,37.107,29.633,9.771,10.855,7.652,3.927,1.055
8831,36.29,31.167,11.112,9.511,8.538,2.654,0.728
8832,38.289,30.303,10.191,9.949,8.791,1.875,0.603
8833,38.675,31.304,10.133,9.116,8.158,2.135,0.479
8834,38.699,27.224,9.946,11.078,9.565,2.584,0.906
8835,37.971,29.646,9.56,9.639,10.055,2.388,0.742
8836,37.561,28.731,9.29,10.746,10.443,2.276,0.954
8837,35.56,30.691,9.893,10.732,10.088,2.485,0.551
8838,37.536,28.749,9.77,10.748,10.058,2.25,0.888
8839,38.46,28.853,11.956,8.953,8.152,2.874,0.752
8840,41.033,28.912,9.448,8.741,9.622,1.982,0.262
8841,37.532,31.028,9.047,11.634,8.104,2.071,0.584
8842,37.631,30.853,10.386,8.474,9.669,2.264,0.721
8843,39.671,29.0,9.108,11.42,8.812,1.558,0.429
8844,38.614,28.888,9.795,10.943,9.976,1.49,0.294
8845,37.553,30.159,8.531,11.738,8.126,3.238,0.656
8846,36.88,29.895,9.785,9.853,9.962,2.289,1.337
8847,37.869,29.637,9.822,9.714,9.784,2.744,0.431
8848,37.549,31.007,8.629,9.264,9.478,3.676,0.397
8849,37.501,31.267,8.43,10.881,8.514,2.403,1.004
8850,37.176,30.24,8.98,10.614,9.788,2.264,0.939
8851,36.937,29.628,10.37,10.922,10.152,1.729,0.262
8852,38.228,28.082,10.336,11.937,8.92,2.045,0.452
8853,34.997,28.919,11.851,11.097,9.061,3.294,0.78
8854,38.754,27.296,9.917,11.302,10.167,2.141,0.424
8855,35.862,30.04,10.278,11.5,9.762,1.907,0.651
8856,38.306,29.273,9.664,9.122,10.211,2.364,1.06
8857,36.141,29.889,10.836,9.565,10.363,2.689,0.516
8858,38.352,31.208,9.256,8.926,9.33,1.766,1.162
8859,37.939,30.319,10.692,9.962,8.199,2.071,0.818
8860,37.91,31.153,8.706,11.612,8.016,1.77,0.834
8861,35.935,31.578,9.422,10.195,10.128,2.537,0.204
8862,39.759,26.39,10.636,10.691,9.81,1.995,0.719
8863,37.098,29.106,10.117,9.786,11.836,1.455,0.602
8864,37.64,30.101,9.228,10.341,9.134,2.932,0.623
8865,36.374,30.494,9.534,10.358,10.245,2.217,0.779
8866,35.401,31.25,11.421,9.057,10.06,2.199,0.612
8867,38.628,28.116,9.168,11.258,9.411,2.469,0.95
8868,38.063,28.946,7.398,11.138,10.669,2.819,0.967
8869,39.106,28.691,7.415,11.415,10.303,2.415,0.654
8870,36.841,29.734,9.269,10.521,10.514,2.067,1.054
8871,37.053,28.992,9.624,11.263,10.252,2.37,0.446
8872,36.003,30.481,10.631,11.174,9.107,1.644,0.96
8873,38.442,29.183,9.76,10.247,9.232,2.381,0.755
8874,38.982,26.554,10.438,10.244,10.933,2.064,0.785
8875,38.075,28.486,8.617,10.923,10.537,2.485,0.879
8876,37.674,30.0,8.778,12.332,8.914,1.77,0.533
8877,38.996,29.079,11.433,10.77,7.083,2.112,0.526
8878,37.692,29.925,7.827,10.19,11.06,2.406,0.9
8879,37.837,30.983,9.437,8.932,10.654,1.765,0.391
8880,35.276,32.958,7.788,11.186,10.362,1.985,0.446
8881,37.25,28.542,9.345,10.71,12.329,1.438,0.386
8882,37.417,31.343,10.102,9.46,8.429,2.224,1.025
8883,40.511,29.401,8.576,9.73,9.178,1.762,0.842
8884,38.406,29.002,10.234,10.48,9.589,2.115,0.175
8885,37.601,30.532,9.126,9.489,10.242,2.269,0.741
8886,38.868,27.55,11.249,11.016,7.619,2.771,0.927
8887,40.161,29.182,9.782,9.007,8.659,2.221,0.988
8888,37.236,28.055,10.149,10.662,10.431,2.566,0.901
8889,36.602,31.579,8.853,10.858,9.417,1.778,0.912
8890,37.79,30.263,9.097,9.789,9.276,2.674,1.112
8891,38.994,26.931,9.506,10.449,10.778,2.716,0.625
8892,35.508,30.091,10.105,10.904,10.522,2.634,0.235
8893,36.79,30.541,9.397,10.624,9.45,2.444,0.754
8894,37.999,28.235,11.609,10.132,8.882,2.343,0.8
8895,40.181,30.484,8.276,11.007,8.152,1.027,0.872
8896,39.537,28.171,11.395,10.694,7.814,1.944,0.445
8897,41.027,29.099,9.015,9.957,7.89,2.226,0.786
8898,37.928,30.152,9.906,10.688,7.609,2.649,1.068
8899,37.956,28.437,9.98,11.726,8.576,2.349,0.977
8900,35.6,32.602,10.005,10.026,9.135,1.851,0.781
8901,38.841,31.345,10.581,7.759,8.284,2.573,0.618
8902,38.764,29.93,9.158,10.575,8.762,1.984,0.827
8903,37.879,31.12,8.801,10.304,8.286,2.782,0.829
8904,35.653,28.734,10.238,12.122,10.195,1.975,1.084
8905,38.123,30.808,9.727,8.776,9.063,2.704,0.797
8906,33.907,30.139,10.004,11.895,10.494,2.637,0.924
8907,39.234,30.358,9.176,9.889,8.833,2.122,0.388
8908,37.152,28.952,10.341,10.024,9.545,3.147,0.839
8909,39.9,27.722,10.385,11.054,7.429,2.45,1.061
8910,37.727,30.184,8.37,12.069,9.375,1.662,0.612
8911,36.7,28.098,11.565,10.451,10.436,2.254,0.496
8912,39.054,29.389,9.203,8.956,9.967,2.432,0.998
8913,35.794,30.597,11.293,9.466,9.778,2.338,0.734
8914,37.972,31.727,6.774,10.529,10.846,1.9,0.251
8915,37.951,28.043,9.432,11.252,9.146,2.885,1.291
8916,38.128,29.378,8.596,9.568,10.123,2.98,1.225
8917,35.356,30.742,10.594,10.37,10.114,1.93,0.894
8918,36.576,30.587,9.432,11.35,9.277,2.185,0.593
8919,39.347,27.359,9.37,9.9,10.55,2.445,1.03
8920,37.296,31.268,9.203,9.213,10.638,1.718,0.665
8921,37.175,28.915,9.923,11.221,9.895,2.333,0.539
8922,38.433,29.125,10.628,10.052,8.956,2.079,0.727
8923,37.794,30.159,9.537,8.594,10.83,1.773,1.314
8924,40.659,29.102,8.37,10.271,7.83,3.301,0.469
8925,38.832,28.339,9.525,12.106,8.464,2.375,0.359
8926,40.721,26.835,9.497,11.849,8.999,2.078,0.021
8927,37.906,32.112,9.47,8.307,10.089,1.703,0.413
8928,37.437,29.418,9.577,10.028,10.882,1.714,0.944
8929,38.761,28.546,9.222,10.302,10.148,2.681,0.34
8930,38.469,29.247,9.889,10.042,9.012,2.694,0.646
8931,37.773,30.097,9.71,9.392,9.256,2.744,1.027
8932,37.456,31.827,10.562,9.321,7.968,2.256,0.61
8933,36.303,32.202,10.554,10.412,8.229,1.828,0.472
8934,36.749,28.676,9.761,11.936,10.329,1.613,0.935
8935,38.903,28.571,9.121,11.186,9.606,1.744,0.869
8936,38.518,29.276,8.883,10.879,8.983,2.657,0.804
8937,35.802,30.807,11.199,11.196,8.845,2.144,0.006
8938,36.717,30.998,9.4,10.951,9.445,2.213,0.276
8939,36.162,29.403,10.703,11.316,9.53,1.632,1.255
8940,38.489,29.86,9.668,9.848,9.252,2.072,0.812
8941,34.719,29.794,11.767,12.058,9.083,2.503,0.076
8942,37.716,29.894,8.972,9.475,10.207,2.569,1.167
8943,37.772,29.07,10.367,10.504,8.762,2.877,0.649
8944,38.448,30.914,10.622,8.495,9.243,1.671,0.607
8945,36.041,30.067,9.968,11.255,10.118,2.445,0.105
8946,35.75,29.236,10.356,12.213,9.624,1.877,0.943
8947,39.1,30.023,8.354,9.582,10.05,2.279,0.612
8948,37.092,26.918,10.615,11.715,9.653,2.862,1.145
8949,39.171,30.028,8.358,10.201,9.398,2.016,0.828
8950,37.032,30.957,9.052,11.08,9.607,2.054,0.217
8951,38.471,28.778,8.736,11.734,9.527,1.899,0.855
8952,38.172,29.345,10.615,9.372,9.286,2.702,0.509
8953,38.83,28.825,9.153,10.222,10.36,2.599,0.012
8954,37.683,27.643,10.803,10.256,10.499,1.765,1.352
8955,37.752,28.559,10.072,11.943,8.767,2.464,0.442
8956,36.753,30.21,10.424,10.934,9.517,1.924,0.238
8957,39.181,28.8,9.564,10.152,9.774,1.618,0.911
8958,37.651,27.712,10.259,11.545,8.66,3.307,0.865
8959,37.076,29.328,9.27,9.922,10.777,2.34,1.286
8960,38.499,29.052,10.252,10.429,9.017,1.838,0.912
8961,39.739,28.797,9.142,11.017,8.69,2.068,0.548
8962,35.592,30.737,8.3,11.897,9.377,3.418,0.679
8963,38.06,31.504,9.052,9.498,8.978,2.189,0.719
8964,36.742,29.365,9.77,10.707,10.607,1.749,1.059
8965,37.985,26.973,9.664,10.651,11.063,2.517,1.146
8966,38.859,28.601,9.137,11.361,8.806,2.094,1.141
8967,37.822,28.313,10.244,10.109,10.541,2.271,0.7
8968,39.895,27.224,10.364,10.192,9.478,1.658,1.189
8969,36.898,30.865,10.359,9.525,9.981,2.128,0.245
8970,39.21,30.155,8.141,9.65,10.334,1.961,0.548
8971,36.778,29.473,9.955,11.113,10.005,2.097,0.579
8972,38.041,27.233,9.546,9.884,11.214,3.03,1.051
8973,34.168,31.906,9.501,11.922,8.842,2.759,0.903
8974,38.981,30.589,7.721,11.196,8.475,2.569,0.468
8975,37.196,29.309,11.529,9.029,8.786,3.216,0.935
8976,38.903,27.623,10.21,10.851,9.964,1.667,0.782
8977,40.09,28.115,8.675,10.477,9.677,2.349,0.617
8978,39.555,27.54,9.79,12.0,8.752,1.815,0.548
8979,38.303,29.454,10.302,10.163,8.655,1.977,1.145
8980,35.781,30.491,10.646,8.395,12.232,1.857,0.598
8981,35.116,30.348,9.974,11.23,11.215,1.541,0.577
8982,37.359,29.185,10.868,9.429,9.537,2.602,1.021
8983,37.574,28.733,10.468,9.684,10.653,2.092,0.796
8984,37.21,29.041,10.838,10.258,9.377,2.391,0.885
8985,39.444,28.85,7.724,10.897,9.534,2.637,0.913
8986,39.591,29.104,8.948,10.472,7.98,3.111,0.794
8987,36.543,28.575,9.438,11.809,10.604,2.269,0.761
8988,36.448,30.283,9.404,9.698,11.244,2.299,0.624
8989,38.526,29.016,9.471,10.402,9.067,2.758,0.761
8990,36.121,31.503,11.432,10.5,8.178,1.994,0.271
8991,39.015,28.3,10.204,10.389,9.088,1.83,1.174
8992,36.567,28.993,9.86,9.93,11.112,2.863,0.675
8993,38.22,28.596,9.074,9.449,11.697,2.231,0.733
8994,34.75,30.766,10.609,10.595,10.453,2.262,0.565
8995,36.858,30.007,9.671,9.256,10.122,3.187,0.9
8996,37.435,30.059,9.549,9.904,10.299,1.777,0.977
8997,37.821,29.899,9.619,10.108,10.501,1.692,0.359
8998,35.933,30.373,9.763,9.383,10.416,3.42,0.712
8999,38.673,26.791,8.856,10.265,12.461,2.25,0.704
9000,38.849,28.326,9.196,11.334,9.924,1.28,1.091
9001,39.837,26.988,10.357,12.194,7.888,2.394,0.341
9002,38.372,30.026,9.786,10.34,8.573,2.273,0.63
9003,37.125,29.004,9.373,10.608,10.216,2.753,0.921
9004,38.307,31.214,10.234,10.37,8.201,1.409,0.264
9005,37.689,29.603,10.828,10.391,8.829,1.939,0.722
9006,36.601,29.913,9.935,10.675,9.374,2.514,0.987
9007,38.356,29.282,9.253,10.441,10.53,1.82,0.318
9008,40.771,26.187,10.416,11.436,7.98,2.668,0.542
9009,39.404,28.136,9.905,10.735,9.179,1.967,0.675
9010,39.264,25.805,9.852,10.952,10.27,3.021,0.835
9011,39.162,28.18,11.765,10.477,8.139,1.948,0.329
9012,38.232,28.862,10.436,9.976,9.577,2.744,0.173
9013,39.153,30.332,11.252,10.458,6.741,1.445,0.619
9014,39.114,30.294,9.583,9.117,8.884,1.967,1.04
9015,38.761,29.073,8.749,11.01,10.024,1.937,0.445
9016,37.763,29.579,8.932,11.303,8.955,2.656,0.812
9017,37.13,32.683,8.747,9.598,8.883,2.186,0.773
9018,37.13,29.335,10.793,10.789,8.832,2.165,0.956
9019,36.486,30.811,8.839,10.476,10.777,2.192,0.418
9020,35.056,30.651,10.693,11.265,9.883,2.045,0.406
9021,37.685,30.363,10.025,10.213,9.607,1.307,0.801
9022,38.657,29.821,9.639,10.282,8.978,2.05,0.573
9023,37.11,29.976,9.514,11.047,9.639,1.827,0.888
9024,40.595,27.486,9.119,10.529,8.451,2.91,0.91
9025,39.131,29.966,8.528,10.508,9.497,1.634,0.737
9026,38.566,29.949,8.709,9.627,9.087,2.907,1.155
9027,37.73,29.712,10.788,9.478,8.921,2.681,0.69
9028,40.197,27.884,9.522,11.337,7.435,2.421,1.205
9029,36.988,29.584,11.083,10.904,8.322,2.394,0.726
9030,37.117,29.363,11.311,10.352,9.603,2.059,0.196
9031,35.542,31.671,9.257,10.5,9.837,1.929,1.264
9032,36.332,30.697,9.015,9.248,11.146,2.899,0.663
9033,37.453,29.398,10.812,9.769,9.797,2.203,0.567
9034,36.523,30.353,11.761,8.249,9.595,2.858,0.66
9035,37.313,29.144,9.747,11.576,8.915,2.401,0.903
9036,39.312,28.93,9.428,10.97,8.953,2.207,0.201
9037,35.839,29.344,10.708,10.499,11.044,2.522,0.045
9038,38.368,30.404,9.637,10.451,8.319,2.429,0.392
9039,40.135,26.635,10.327,9.613,9.477,2.728,1.086
9040,38.242,27.559,10.139,9.357,11.255,2.189,1.26
9041,39.422,29.586,9.769,9.173,8.783,2.581,0.686
9042,37.274,30.743,8.703,10.31,9.416,2.908,0.646
9043,38.836,30.686,9.017,9.66,8.862,2.071,0.868
9044,38.225,30.586,9.64,9.949,8.967,1.776,0.857
9045,36.047,28.66,10.437,11.486,10.472,2.624,0.273
9046,38.423,31.263,7.98,10.126,8.951,2.756,0.501
9047,37.159,30.94,8.899,10.802,9.353,2.586,0.261
9048,37.803,28.005,9.483,11.881,9.088,3.002,0.739
9049,38.794,27.912,9.975,9.705,10.064,3.014,0.536
9050,37.058,30.325,8.231,11.813,10.01,1.816,0.745
9051,37.858,30.35,10.055,8.746,9.587,3.094,0.311
9052,36.167,30.809,9.944,10.152,9.612,2.39,0.926
9053,36.041,32.327,9.962,9.135,9.24,2.362,0.933
9054,35.799,28.206,9.434,10.742,11.332,3.734,0.753
9055,37.542,28.394,9.674,11.732,9.655,2.232,0.771
9056,38.755,28.893,9.811,9.805,9.96,2.445,0.331
9057,38.592,26.927,10.743,10.648,9.177,3.133,0.779
9058,37.11,29.053,10.173,10.481,9.707,2.536,0.941
9059,39.547,29.933,8.932,11.369,7.228,2.503,0.488
9060,37.604,31.751,9.687,9.586,8.025,2.642,0.705
9061,38.211,28.594,9.936,11.319,8.426,2.806,0.709
9062,37.721,28.189,9.658,12.154,9.291,1.965,1.022
9063,38.001,29.143,10.17,10.263,9.201,2.237,0.985
9064,36.481,30.691,10.127,10.124,8.849,2.38,1.349
9065,36.283,29.809,11.402,9.399,9.521,2.706,0.879
9066,36.113,28.224,10.581,10.171,11.939,1.883,1.09
9067,36.837,30.494,10.555,10.062,8.349,2.734,0.968
9068,35.048,32.321,10.456,9.698,9.307,2.697,0.473
9069,37.211,28.234,8.136,11.094,11.758,2.798,0.768
9070,39.41,29.985,7.652,9.213,11.039,2.198,0.503
9071,38.629,31.109,8.92,8.988,9.89,1.929,0.536
9072,37.407,30.425,8.849,12.075,9.506,1.604,0.134
9073,36.989,31.355,9.318,11.026,9.083,1.448,0.781
9074,36.765,30.269,10.228,11.265,9.252,1.964,0.257
9075,38.167,29.521,7.519,10.589,11.208,1.929,1.067
9076,39.35,28.237,10.048,10.481,8.927,2.41,0.546
9077,37.953,27.944,10.294,11.024,9.447,2.755,0.584
9078,36.868,30.937,10.047,8.741,9.61,2.629,1.169
9079,37.843,29.128,9.93,9.207,11.035,2.317,0.539
